SalesID,OrderDate,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,Sales,Cost,Profit
S047085,2025-12-12,C04298,P012,R13,5,3482.36,0.0,17411.8,9643.36,7768.44
S047086,2024-11-13,C00414,P010,R14,3,5364.47,0.1,14484.07,8621.82,5862.25
S047087,2024-09-01,C02202,P088,R04,2,1070.75,0.15,1820.28,1026.16,794.12
S047088,2025-01-01,C03822,P087,R04,5,1127.56,0.2,4510.24,3178.06,1332.18
S047089,2025-11-20,C02313,P037,R14,2,4579.24,0.1,8242.63,4792.48,3450.15
S047090,2024-03-21,C04710,P046,R04,1,4640.34,0.1,4176.31,3516.83,659.48
S047091,2026-02-08,C04327,P038,R15,5,3283.46,0.1,14775.57,12627.16,2148.41
S047092,2024-09-30,C04234,P059,R06,4,2155.97,0.05,8192.69,6996.22,1196.47
S047093,2024-03-16,C03569,P021,R18,2,542.88,0.1,977.18,555.84,421.34
S047094,2025-03-31,C04686,P095,R05,2,9548.59,0.0,19097.18,11922.99,7174.19
S047095,2025-06-15,C01702,P041,R09,3,5222.26,0.1,14100.1,11604.42,2495.68
S047096,2024-04-22,C00416,P017,R03,3,3759.0,0.1,10149.3,6523.54,3625.76
S047097,2025-10-24,C02630,P031,R07,1,9802.27,0.05,9312.16,6266.17,3045.99
S047098,2024-06-06,C01779,P089,R15,2,1693.08,0.1,3047.54,2540.32,507.22
S047099,2025-12-30,C00365,P029,R17,5,6210.51,0.05,29499.92,16479.29,13020.63
S047100,2025-10-19,C01188,P081,R06,4,13011.18,0.1,46840.25,28699.28,18140.97
S047101,2025-12-31,C00282,P077,R12,2,3812.6,0.15,6481.42,5162.91,1318.51
S047102,2025-02-16,C00488,P100,R10,4,4065.06,0.15,13821.2,11810.07,2011.13
S047103,2025-11-21,C03999,P016,R03,3,5567.82,0.15,14197.94,10484.43,3713.51
S047104,2025-07-13,C01182,P040,R18,5,12308.22,0.0,61541.1,46329.89,15211.21
S047105,2024-01-16,C02694,P085,R03,5,4761.8,0.0,23809.0,16757.44,7051.56
S047106,2024-04-16,C03206,P013,R06,1,23273.36,0.15,19782.36,15252.74,4529.62
S047107,2024-07-22,C01517,P004,R03,5,3644.05,0.0,18220.25,15469.15,2751.1
S047108,2025-07-30,C02418,P002,R11,5,840.3,0.0,4201.5,3145.42,1056.08
S047109,2024-10-02,C02329,P009,R18,4,5842.73,0.25,17528.19,15018.52,2509.67
S047110,2025-12-25,C04546,P080,R10,4,6946.97,0.25,20840.91,17140.0,3700.91
S047111,2025-10-25,C04787,P035,R06,4,7471.78,0.2,23909.7,14372.6,9537.1
S047112,2025-02-28,C00663,P014,R17,4,3189.96,0.1,11483.86,9851.27,1632.59
S047113,2026-01-18,C03561,P071,R17,1,1157.14,0.0,1157.14,863.87,293.27
S047114,2024-04-02,C03416,P031,R18,3,1001.37,0.1,2703.7,2313.78,389.92
S047115,2026-04-06,C04731,P014,R10,5,2008.49,0.2,8033.96,6134.43,1899.53
S047116,2026-05-29,C02939,P099,R18,3,445.16,0.05,1268.71,1111.76,156.95
S047117,2026-04-15,C02184,P059,R02,3,11107.49,0.0,33322.47,24753.94,8568.53
S047118,2024-12-01,C03704,P045,R05,1,2823.95,0.15,2400.36,1941.85,458.51
S047119,2024-03-26,C03428,P093,R17,3,18506.26,0.2,44415.02,24175.26,20239.76
S047120,2024-03-27,C02342,P024,R17,1,14854.52,0.1,13369.07,11751.64,1617.43
S047121,2025-08-12,C03579,P059,R18,2,4715.66,0.05,8959.75,4749.62,4210.13
S047122,2025-11-22,C00176,P076,R16,2,29788.53,0.0,59577.06,50575.02,9002.04
S047123,2024-01-05,C04728,P001,R06,3,4559.47,0.1,12310.57,7099.67,5210.9
S047124,2026-06-15,C01960,P028,R10,5,10269.86,0.25,38511.98,33593.16,4918.82
S047125,2024-04-04,C01502,P010,R01,5,12107.6,0.05,57511.1,31257.22,26253.88
S047126,2024-08-14,C01058,P054,R11,2,3296.0,0.05,6262.4,3879.85,2382.55
S047127,2026-04-28,C00640,P069,R12,5,2175.01,0.0,10875.05,6597.82,4277.23
S047128,2025-01-26,C01543,P016,R01,5,2489.46,0.05,11824.94,7546.35,4278.59
S047129,2024-10-21,C00092,P015,R14,4,41209.2,0.0,164836.8,124770.09,40066.71
S047130,2025-01-27,C01123,P047,R16,5,4094.28,0.0,20471.4,14226.83,6244.57
S047131,2025-10-01,C03522,P040,R08,3,7137.71,0.15,18201.16,13349.53,4851.63
S047132,2026-01-11,C03171,P011,R05,4,680.16,0.1,2448.58,1560.04,888.54
S047133,2025-11-22,C02452,P069,R07,4,7188.58,0.05,27316.6,21929.89,5386.71
S047134,2025-06-01,C04615,P078,R10,4,9633.58,0.05,36607.6,29657.99,6949.61
S047135,2024-12-30,C03805,P043,R01,3,3727.94,0.15,9506.25,5636.41,3869.84
S047136,2024-09-16,C00737,P037,R13,3,1198.66,0.0,3595.98,2953.45,642.53
S047137,2024-07-05,C02788,P017,R12,1,2646.61,0.0,2646.61,1532.26,1114.35
S047138,2025-06-25,C01943,P032,R15,2,2506.73,0.15,4261.44,2796.96,1464.48
S047139,2025-04-16,C02392,P051,R16,4,810.56,0.05,3080.13,1741.1,1339.03
S047140,2024-11-27,C01430,P100,R15,2,3264.01,0.15,5548.82,3537.63,2011.19
S047141,2025-01-15,C04901,P019,R12,1,4258.28,0.15,3619.54,2608.48,1011.06
S047142,2024-11-26,C00577,P083,R12,4,1109.42,0.1,3993.91,2270.85,1723.06
S047143,2024-06-26,C00524,P051,R06,2,6152.3,0.1,11074.14,8706.39,2367.75
S047144,2025-05-03,C01997,P056,R06,5,5096.8,0.05,24209.8,14410.27,9799.53
S047145,2025-02-23,C04305,P031,R14,3,15625.98,0.05,44534.04,25511.42,19022.62
S047146,2025-07-25,C03980,P095,R16,5,956.02,0.05,4541.1,3428.19,1112.91
S047147,2024-12-14,C01794,P007,R11,4,5303.94,0.2,16972.61,9698.26,7274.35
S047148,2024-05-19,C01376,P022,R06,2,5450.0,0.0,10900.0,7651.22,3248.78
S047149,2026-01-10,C01623,P032,R08,3,3172.99,0.05,9043.02,5918.34,3124.68
S047150,2024-03-24,C01301,P058,R16,1,9084.46,0.0,9084.46,5647.51,3436.95
S047151,2024-11-28,C02939,P043,R13,1,1215.0,0.25,911.25,594.95,316.3
S047152,2024-01-13,C04640,P093,R05,3,33414.75,0.25,75183.19,52452.5,22730.69
S047153,2024-10-26,C03009,P019,R08,2,1980.26,0.0,3960.52,3193.59,766.93
S047154,2024-01-25,C03233,P057,R08,2,10426.4,0.1,18767.52,14509.67,4257.85
S047155,2026-02-20,C01695,P049,R01,3,5315.07,0.15,13553.43,10574.91,2978.52
S047156,2024-06-08,C01417,P031,R07,1,1218.02,0.2,974.42,697.14,277.28
S047157,2026-06-06,C00535,P003,R11,5,14278.14,0.05,67821.16,37406.56,30414.6
S047158,2026-02-04,C00159,P082,R13,3,2820.94,0.0,8462.82,5117.87,3344.95
S047159,2025-08-03,C02206,P021,R13,5,5255.32,0.1,23648.94,15971.79,7677.15
S047160,2024-12-20,C04955,P014,R12,5,1047.05,0.0,5235.25,3430.69,1804.56
S047161,2024-02-19,C03846,P058,R15,4,3117.18,0.05,11845.28,6771.11,5074.17
S047162,2024-04-28,C04881,P016,R05,1,4573.96,0.1,4116.56,2781.9,1334.66
S047163,2024-08-29,C01464,P064,R01,2,1237.6,0.2,1980.16,1505.15,475.01
S047164,2025-10-27,C03345,P074,R06,2,3159.47,0.1,5687.05,3136.77,2550.28
S047165,2026-03-23,C03005,P023,R11,1,1823.7,0.05,1732.52,949.62,782.9
S047166,2024-10-27,C00625,P007,R14,1,2311.19,0.15,1964.51,1606.93,357.58
S047167,2026-03-14,C00117,P010,R06,1,7792.67,0.05,7403.04,4052.59,3350.45
S047168,2026-04-21,C03619,P006,R02,2,2740.44,0.0,5480.88,4472.86,1008.02
S047169,2025-10-04,C01258,P049,R02,3,5394.81,0.05,15375.21,11590.83,3784.38
S047170,2025-03-22,C02265,P038,R17,4,3774.42,0.05,14342.8,11128.86,3213.94
S047171,2025-12-21,C04003,P078,R10,1,3909.87,0.0,3909.87,3165.47,744.4
S047172,2024-10-10,C00235,P040,R16,2,3465.73,0.1,6238.31,4702.56,1535.75
S047173,2024-04-19,C00849,P066,R04,1,12716.26,0.0,12716.26,9238.98,3477.28
S047174,2025-06-19,C00658,P047,R01,2,10867.07,0.05,20647.43,15904.25,4743.18
S047175,2025-12-09,C03021,P043,R12,5,11984.08,0.1,53928.36,35112.55,18815.81
S047176,2024-11-10,C00208,P075,R14,5,5215.28,0.05,24772.58,21639.49,3133.09
S047177,2024-11-09,C03408,P051,R09,5,1087.8,0.0,5439.0,2836.78,2602.22
S047178,2024-08-08,C00575,P057,R01,3,4363.56,0.05,12436.15,7682.11,4754.04
S047179,2026-02-21,C02721,P046,R13,2,10499.36,0.25,15749.04,10127.38,5621.66
S047180,2026-08-30,C02774,P072,R06,2,4184.83,0.05,7951.18,4245.28,3705.9
S047181,2026-07-22,C03873,P031,R03,5,6661.87,0.1,29978.42,23632.36,6346.06
S047182,2025-09-18,C03679,P005,R05,2,6499.31,0.0,12998.62,7649.45,5349.17
S047183,2025-09-11,C02203,P043,R01,2,2464.46,0.0,4928.92,2807.76,2121.16
S047184,2024-08-15,C04892,P032,R15,1,4953.7,0.0,4953.7,3551.41,1402.29
S047185,2024-01-10,C01241,P090,R09,2,1824.62,0.0,3649.24,2648.47,1000.77
S047186,2024-06-04,C04922,P097,R03,4,15547.14,0.05,59079.13,50550.34,8528.79
S047187,2025-06-08,C04943,P022,R16,3,2760.5,0.1,7453.35,5254.59,2198.76
S047188,2024-11-27,C04063,P043,R06,4,2334.05,0.1,8402.58,4503.19,3899.39
S047189,2026-01-11,C02693,P044,R09,5,28955.01,0.0,144775.05,124849.55,19925.5
S047190,2026-07-28,C00245,P023,R14,4,294.59,0.1,1060.52,777.41,283.11
S047191,2025-07-11,C02256,P001,R11,2,762.3,0.0,1524.6,1287.64,236.96
S047192,2024-09-16,C02262,P100,R01,5,1189.89,0.1,5354.51,3508.32,1846.19
S047193,2025-02-21,C01971,P066,R09,1,5187.8,0.0,5187.8,2738.13,2449.67
S047194,2026-07-01,C00246,P042,R05,4,2258.14,0.1,8129.3,4900.19,3229.11
S047195,2026-07-05,C04594,P019,R16,1,3915.85,0.05,3720.06,2882.32,837.74
S047196,2025-08-17,C03185,P048,R18,2,3311.55,0.0,6623.1,5135.02,1488.08
S047197,2024-10-30,C00256,P028,R11,1,5429.87,0.15,4615.39,3779.36,836.03
S047198,2026-02-02,C00782,P023,R16,2,1967.59,0.2,3148.14,2334.65,813.49
S047199,2024-12-17,C04064,P096,R11,2,4911.93,0.0,9823.86,7720.81,2103.05
S047200,2025-10-21,C03285,P066,R12,2,2799.6,0.05,5319.24,3119.44,2199.8
S047201,2025-11-25,C00857,P031,R06,3,5768.62,0.25,12979.4,9155.76,3823.64
S047202,2026-05-11,C01266,P021,R08,1,7598.83,0.0,7598.83,4623.3,2975.53
S047203,2025-08-14,C00617,P077,R05,1,2459.41,0.05,2336.44,1702.04,634.4
S047204,2026-06-26,C03261,P061,R14,5,5642.79,0.2,22571.16,18912.79,3658.37
S047205,2024-02-05,C00337,P086,R14,1,8307.97,0.0,8307.97,5523.67,2784.3
S047206,2026-07-20,C03656,P076,R08,5,2376.67,0.25,8912.51,7726.68,1185.83
S047207,2025-04-11,C01913,P041,R06,2,10848.82,0.0,21697.64,14041.69,7655.95
S047208,2026-08-02,C01443,P066,R02,5,8589.89,0.0,42949.45,29203.92,13745.53
S047209,2024-12-04,C01951,P039,R05,5,5686.46,0.1,25589.07,18045.82,7543.25
S047210,2025-11-13,C04959,P010,R10,3,5091.93,0.05,14512.0,11633.89,2878.11
S047211,2025-03-17,C02130,P004,R16,4,10750.37,0.15,36551.26,25697.9,10853.36
S047212,2026-06-08,C01152,P008,R12,5,2351.52,0.15,9993.96,7302.17,2691.79
S047213,2026-08-04,C04873,P092,R10,3,4201.96,0.0,12605.88,6852.57,5753.31
S047214,2026-01-11,C00488,P085,R11,2,5335.56,0.0,10671.12,7608.03,3063.09
S047215,2024-01-03,C01377,P040,R07,1,1532.56,0.2,1226.05,950.24,275.81
S047216,2024-04-18,C02921,P091,R10,4,6596.05,0.15,22426.57,13979.63,8446.94
S047217,2026-05-09,C02828,P074,R17,4,2629.9,0.05,9993.62,6526.08,3467.54
S047218,2025-05-14,C02056,P014,R18,3,1166.17,0.05,3323.58,2899.24,424.34
S047219,2024-11-18,C01726,P023,R06,3,955.8,0.25,2150.55,1708.0,442.55
S047220,2025-10-26,C04152,P038,R01,2,733.16,0.1,1319.69,932.03,387.66
S047221,2026-02-24,C00295,P081,R05,3,1645.22,0.25,3701.74,2880.9,820.84
S047222,2026-05-21,C02580,P066,R08,3,493.01,0.1,1331.13,981.47,349.66
S047223,2025-05-26,C03416,P040,R18,1,2513.61,0.05,2387.93,1375.54,1012.39
S047224,2026-06-27,C01276,P084,R03,3,1604.07,0.2,3849.77,3256.67,593.1
S047225,2026-06-26,C03938,P033,R16,1,934.66,0.05,887.93,475.05,412.88
S047226,2026-06-04,C02622,P091,R07,5,12724.52,0.05,60441.47,37557.68,22883.79
S047227,2024-08-05,C02129,P073,R14,3,1662.06,0.0,4986.18,3357.69,1628.49
S047228,2024-08-25,C04318,P070,R07,3,28617.21,0.0,85851.63,69247.86,16603.77
S047229,2026-01-25,C00537,P009,R14,1,695.78,0.0,695.78,445.7,250.08
S047230,2025-02-01,C01185,P015,R01,5,13498.48,0.05,64117.78,50300.3,13817.48
S047231,2025-07-22,C04071,P099,R05,5,3985.4,0.0,19927.0,12345.16,7581.84
S047232,2024-01-29,C00606,P077,R03,4,9008.64,0.05,34232.83,29610.04,4622.79
S047233,2025-03-06,C00128,P026,R15,4,970.2,0.05,3686.76,2804.45,882.31
S047234,2024-04-23,C04366,P086,R14,4,3020.67,0.0,12082.68,8562.7,3519.98
S047235,2024-10-14,C00046,P031,R02,2,18221.22,0.05,34620.32,20314.17,14306.15
S047236,2026-03-26,C04309,P036,R08,1,19179.95,0.25,14384.96,7834.5,6550.46
S047237,2025-04-08,C04012,P031,R12,1,7755.22,0.05,7367.46,4264.07,3103.39
S047238,2025-12-06,C04253,P050,R17,1,1934.6,0.05,1837.87,1478.54,359.33
S047239,2024-09-21,C00258,P077,R10,3,1836.49,0.2,4407.58,2670.58,1737.0
S047240,2024-06-15,C01371,P017,R18,5,4901.19,0.0,24505.95,14822.25,9683.7
S047241,2024-12-03,C00925,P097,R14,5,1228.62,0.0,6143.1,4676.77,1466.33
S047242,2024-07-30,C03981,P031,R16,2,1195.58,0.0,2391.16,1857.82,533.34
S047243,2024-06-15,C01343,P097,R18,3,4094.76,0.15,10441.64,8699.4,1742.24
S047244,2026-01-22,C01285,P087,R12,3,2021.83,0.1,5458.94,4267.27,1191.67
S047245,2025-05-23,C02931,P055,R13,4,8775.09,0.15,29835.31,18354.39,11480.92
S047246,2024-05-21,C03104,P009,R11,2,7286.15,0.0,14572.3,9841.39,4730.91
S047247,2024-06-04,C02488,P058,R16,1,981.75,0.2,785.4,538.86,246.54
S047248,2024-02-27,C00607,P077,R14,2,1583.97,0.1,2851.15,2106.22,744.93
S047249,2025-10-09,C02089,P099,R08,2,2080.28,0.1,3744.5,2730.44,1014.06
S047250,2026-04-12,C02098,P010,R01,1,1115.73,0.1,1004.16,577.16,427.0
S047251,2025-06-07,C02604,P075,R17,1,1435.55,0.1,1291.99,1057.88,234.11
S047252,2025-07-24,C04538,P030,R03,3,1467.81,0.05,4183.26,2386.47,1796.79
S047253,2025-10-11,C01796,P075,R15,1,1979.4,0.1,1781.46,1135.52,645.94
S047254,2024-01-22,C00100,P059,R01,4,4737.38,0.0,18949.52,13328.98,5620.54
S047255,2025-11-24,C00518,P087,R13,4,257.3,0.1,926.28,509.71,416.57
S047256,2024-12-02,C00769,P001,R15,5,4262.12,0.05,20245.07,11205.52,9039.55
S047257,2024-11-14,C04344,P051,R05,1,6154.15,0.1,5538.74,3586.15,1952.59
S047258,2026-03-11,C03196,P068,R03,5,13007.65,0.05,61786.34,44476.16,17310.18
S047259,2024-07-17,C01470,P038,R13,4,8363.95,0.1,30110.22,21848.46,8261.76
S047260,2024-03-02,C03975,P032,R17,4,758.94,0.0,3035.76,2027.81,1007.95
S047261,2026-05-16,C04891,P033,R05,2,1935.74,0.0,3871.48,3235.48,636.0
S047262,2025-06-19,C02186,P075,R11,2,1531.41,0.1,2756.54,2413.91,342.63
S047263,2024-09-01,C03929,P021,R18,4,7423.65,0.0,29694.6,20064.94,9629.66
S047264,2024-02-27,C03813,P098,R18,3,6383.58,0.0,19150.74,11499.52,7651.22
S047265,2025-11-26,C01335,P021,R12,4,1385.33,0.05,5264.25,3006.58,2257.67
S047266,2025-09-16,C04867,P042,R14,4,1778.43,0.1,6402.35,5526.78,875.57
S047267,2026-03-12,C04699,P100,R09,1,3082.58,0.05,2928.45,1767.03,1161.42
S047268,2024-03-29,C03478,P003,R02,1,2696.31,0.05,2561.49,1453.65,1107.84
S047269,2025-12-14,C04854,P034,R12,5,1340.92,0.05,6369.37,3797.69,2571.68
S047270,2024-12-23,C02215,P085,R09,4,3477.56,0.05,13214.73,7391.13,5823.6
S047271,2024-12-27,C03511,P032,R05,3,3870.12,0.25,8707.77,6428.67,2279.1
S047272,2024-06-16,C03151,P028,R04,3,14692.31,0.15,37465.39,22704.31,14761.08
S047273,2024-10-04,C02994,P001,R16,3,21783.74,0.2,52280.98,39117.56,13163.42
S047274,2025-11-01,C01533,P015,R02,3,787.76,0.0,2363.28,1979.08,384.2
S047275,2025-06-23,C01763,P020,R14,5,7091.99,0.15,30140.96,17331.19,12809.77
S047276,2024-10-03,C00479,P088,R11,4,14448.41,0.05,54903.96,33397.24,21506.72
S047277,2025-09-02,C02486,P055,R04,3,604.37,0.0,1813.11,1509.29,303.82
S047278,2026-08-04,C00726,P024,R07,5,1727.27,0.1,7772.72,5588.87,2183.85
S047279,2024-11-21,C02507,P081,R02,1,509.95,0.15,433.46,256.71,176.75
S047280,2024-10-05,C02188,P061,R09,4,5434.39,0.0,21737.56,15193.79,6543.77
S047281,2024-08-24,C00670,P032,R11,2,3343.09,0.25,5014.64,3219.56,1795.08
S047282,2024-08-03,C01417,P026,R09,1,13282.98,0.0,13282.98,8535.17,4747.81
S047283,2024-06-09,C04437,P023,R10,5,3893.54,0.05,18494.31,11585.13,6909.18
S047284,2025-10-19,C00224,P072,R02,4,3059.02,0.15,10400.67,8226.27,2174.4
S047285,2026-01-16,C01060,P072,R08,3,13577.61,0.05,38696.19,32762.27,5933.92
S047286,2024-06-27,C01890,P065,R01,1,10815.94,0.25,8111.96,5745.17,2366.79
S047287,2025-10-31,C03675,P045,R14,2,8724.66,0.0,17449.32,15133.61,2315.71
S047288,2025-03-20,C04262,P051,R17,3,3697.5,0.1,9983.25,5378.97,4604.28
S047289,2024-11-03,C03872,P090,R01,5,2116.59,0.15,8995.51,6683.42,2312.09
S047290,2024-11-20,C00407,P056,R07,5,19531.68,0.0,97658.4,84999.94,12658.46
S047291,2026-02-09,C01856,P062,R09,5,2256.05,0.1,10152.22,5643.15,4509.07
S047292,2026-04-14,C04511,P023,R02,1,7604.88,0.1,6844.39,3778.26,3066.13
S047293,2024-08-26,C03675,P046,R15,1,650.8,0.1,585.72,475.12,110.6
S047294,2024-10-28,C00797,P003,R07,3,3668.04,0.0,11004.12,6074.13,4929.99
S047295,2024-06-23,C02016,P047,R12,3,3862.89,0.1,10429.8,6513.31,3916.49
S047296,2026-07-04,C02295,P081,R13,2,1228.01,0.1,2210.42,1806.54,403.88
S047297,2024-12-11,C01068,P068,R09,3,4650.73,0.2,11161.75,9367.12,1794.63
S047298,2026-05-11,C04456,P089,R10,5,5401.54,0.15,22956.54,16014.22,6942.32
S047299,2025-07-01,C03708,P035,R01,4,5049.14,0.05,19186.73,16665.58,2521.15
S047300,2025-08-31,C00387,P078,R06,2,1410.96,0.2,2257.54,1272.22,985.32
S047301,2024-12-08,C01129,P074,R06,2,4778.04,0.1,8600.47,6706.63,1893.84
S047302,2025-07-31,C02925,P071,R05,5,11372.16,0.05,54017.76,33895.41,20122.35
S047303,2024-11-03,C03605,P080,R11,5,552.41,0.1,2485.84,1919.74,566.1
S047304,2025-06-07,C03760,P048,R12,3,6745.27,0.15,17200.44,9607.67,7592.77
S047305,2025-11-30,C04705,P035,R11,4,4153.67,0.05,15783.95,8947.53,6836.42
S047306,2025-10-12,C02882,P059,R07,4,1750.57,0.1,6302.05,3991.27,2310.78
S047307,2024-12-20,C00943,P039,R06,4,1494.39,0.05,5678.68,4546.11,1132.57
S047308,2024-11-15,C00205,P070,R11,2,51343.81,0.0,102687.62,78813.54,23874.08
S047309,2025-08-01,C00337,P087,R16,2,3887.49,0.0,7774.98,4192.17,3582.81
S047310,2024-12-27,C02730,P003,R05,1,8396.65,0.0,8396.65,5536.23,2860.42
S047311,2026-05-22,C03170,P063,R02,3,3953.99,0.05,11268.87,6846.04,4422.83
S047312,2025-06-12,C00739,P043,R07,3,4460.03,0.0,13380.09,7014.46,6365.63
S047313,2025-07-27,C01981,P011,R05,3,9646.01,0.25,21703.52,16498.13,5205.39
S047314,2024-09-12,C02025,P023,R15,1,13396.42,0.15,11386.96,9407.18,1979.78
S047315,2024-10-10,C01701,P083,R16,3,10865.16,0.05,30965.71,26324.49,4641.22
S047316,2025-06-21,C01121,P037,R10,4,392.84,0.0,1571.36,860.26,711.1
S047317,2026-01-06,C01527,P009,R08,4,7920.81,0.1,28514.92,23408.9,5106.02
S047318,2025-10-13,C03783,P075,R08,2,1191.04,0.0,2382.08,1322.8,1059.28
S047319,2026-02-06,C03417,P024,R05,2,1297.99,0.05,2466.18,1900.0,566.18
S047320,2024-12-31,C04036,P037,R04,1,14410.39,0.15,12248.83,8485.67,3763.16
S047321,2025-01-19,C04461,P020,R10,1,3868.73,0.15,3288.42,2456.2,832.22
S047322,2026-04-20,C01033,P074,R11,2,779.7,0.0,1559.4,1269.48,289.92
S047323,2025-02-16,C01854,P092,R11,5,4625.06,0.0,23125.3,20047.19,3078.11
S047324,2026-05-05,C03207,P098,R08,2,8346.88,0.05,15859.07,10953.53,4905.54
S047325,2026-01-25,C02781,P008,R15,4,11831.43,0.0,47325.72,24754.03,22571.69
S047326,2024-12-16,C04037,P093,R06,1,1246.64,0.05,1184.31,946.89,237.42
S047327,2024-02-22,C04662,P064,R13,2,1262.24,0.1,2272.03,1916.25,355.78
S047328,2024-02-23,C02180,P083,R12,3,57755.04,0.05,164601.86,118667.98,45933.88
S047329,2024-03-21,C03200,P008,R07,1,377.53,0.05,358.65,215.83,142.82
S047330,2026-04-17,C04586,P086,R11,5,14799.68,0.25,55498.8,43035.52,12463.28
S047331,2026-06-29,C02679,P033,R04,1,2275.35,0.15,1934.05,1149.58,784.47
S047332,2026-04-19,C01090,P040,R04,4,1450.68,0.15,4932.31,3314.69,1617.62
S047333,2026-06-15,C04004,P090,R07,5,2502.09,0.05,11884.93,9614.11,2270.82
S047334,2026-01-03,C00633,P074,R14,4,2956.44,0.0,11825.76,6662.4,5163.36
S047335,2026-02-25,C03444,P052,R15,4,2115.94,0.05,8040.57,5319.26,2721.31
S047336,2024-05-17,C00766,P067,R14,2,2561.88,0.1,4611.38,3797.64,813.74
S047337,2024-07-23,C01338,P036,R07,5,3525.26,0.0,17626.3,10545.61,7080.69
S047338,2024-12-20,C04565,P099,R11,2,2597.03,0.0,5194.06,3099.58,2094.48
S047339,2024-02-28,C01090,P007,R18,2,12791.6,0.0,25583.2,17681.16,7902.04
S047340,2025-05-17,C03102,P058,R11,1,3050.38,0.1,2745.34,2200.83,544.51
S047341,2025-12-29,C02489,P005,R14,2,3272.21,0.05,6217.2,3840.88,2376.32
S047342,2024-12-19,C00584,P043,R06,2,766.39,0.1,1379.5,1052.87,326.63
S047343,2026-07-28,C03039,P051,R12,1,44297.26,0.2,35437.81,28631.78,6806.03
S047344,2026-03-31,C01945,P084,R08,4,2490.31,0.1,8965.12,6874.16,2090.96
S047345,2024-05-29,C04796,P094,R16,5,6603.36,0.1,29715.12,24389.62,5325.5
S047346,2024-06-21,C01532,P075,R16,5,1293.56,0.0,6467.8,3678.45,2789.35
S047347,2024-08-09,C02990,P097,R15,3,897.01,0.0,2691.03,2345.15,345.88
S047348,2024-04-24,C04385,P013,R16,4,699.98,0.05,2659.92,2005.87,654.05
S047349,2024-10-08,C02369,P053,R10,2,1805.83,0.05,3431.08,2474.83,956.25
S047350,2024-05-23,C01773,P060,R16,4,6093.72,0.2,19499.9,11812.78,7687.12
S047351,2025-10-15,C01944,P008,R01,4,6213.54,0.1,22368.74,17625.08,4743.66
S047352,2025-08-12,C00428,P060,R16,5,8464.07,0.15,35972.3,25069.93,10902.37
S047353,2026-07-29,C03763,P005,R11,5,5370.92,0.2,21483.68,14055.49,7428.19
S047354,2025-08-09,C00055,P064,R16,2,3273.8,0.05,6220.22,5083.8,1136.42
S047355,2024-01-28,C03933,P023,R14,5,5678.43,0.1,25552.94,16772.45,8780.49
S047356,2024-04-02,C02857,P095,R09,1,5199.63,0.05,4939.65,2661.64,2278.01
S047357,2026-06-03,C00039,P033,R15,2,340.21,0.25,510.31,338.49,171.82
S047358,2024-12-24,C00756,P061,R07,4,3329.44,0.05,12651.87,9506.6,3145.27
S047359,2024-08-28,C00458,P061,R09,2,10652.92,0.05,20240.55,11243.67,8996.88
S047360,2026-08-21,C04964,P088,R18,3,6848.08,0.0,20544.24,15169.53,5374.71
S047361,2025-01-14,C00393,P034,R10,5,610.6,0.2,2442.4,1986.8,455.6
S047362,2025-12-09,C04534,P036,R14,1,3074.63,0.15,2613.44,2280.97,332.47
S047363,2026-02-17,C00120,P069,R08,5,14542.66,0.1,65441.97,44776.43,20665.54
S047364,2024-04-02,C02599,P006,R01,3,3790.24,0.1,10233.65,6343.02,3890.63
S047365,2026-04-02,C02844,P056,R18,1,2685.04,0.05,2550.79,1343.82,1206.97
S047366,2025-02-15,C03498,P038,R03,1,4389.94,0.1,3950.95,2916.92,1034.03
S047367,2024-12-24,C02274,P098,R11,1,2335.14,0.1,2101.63,1464.89,636.74
S047368,2025-07-12,C00994,P054,R13,3,3432.34,0.05,9782.17,7579.06,2203.11
S047369,2025-05-06,C01346,P078,R16,5,2940.72,0.05,13968.42,7982.32,5986.1
S047370,2025-12-11,C00102,P084,R14,1,1854.01,0.2,1483.21,1079.38,403.83
S047371,2025-12-04,C04183,P015,R15,5,1350.09,0.05,6412.93,3748.41,2664.52
S047372,2026-04-11,C00132,P064,R02,5,2073.47,0.0,10367.35,8341.64,2025.71
S047373,2024-10-19,C03088,P068,R07,1,8613.92,0.1,7752.53,5994.32,1758.21
S047374,2025-11-23,C02835,P045,R11,5,1767.8,0.05,8397.05,7160.42,1236.63
S047375,2025-12-20,C01499,P020,R16,1,45560.71,0.0,45560.71,26124.94,19435.77
S047376,2025-02-20,C00849,P047,R11,5,5588.55,0.05,26545.61,21991.96,4553.65
S047377,2024-01-11,C02955,P006,R17,5,5894.07,0.15,25049.8,20645.34,4404.46
S047378,2025-01-05,C03574,P100,R08,4,2167.24,0.0,8668.96,5943.74,2725.22
S047379,2026-01-15,C02372,P009,R07,4,25079.67,0.1,90286.81,47793.26,42493.55
S047380,2025-11-27,C03511,P015,R10,2,2343.21,0.15,3983.46,2705.82,1277.64
S047381,2026-04-19,C03073,P014,R03,2,6562.82,0.2,10500.51,6754.81,3745.7
S047382,2024-10-15,C04812,P021,R01,3,1813.37,0.0,5440.11,4748.62,691.49
S047383,2024-01-31,C01385,P019,R06,3,3159.84,0.15,8057.59,6351.49,1706.1
